"\"Dec. 19, 2020\"","\"Dec. 19, 2020\"",Run,378,2.55206,1757,11.4744,9.1952,5.22903,6.52514,,4525,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5163986596
"\"Aug. 5, 2020\"","\"Aug. 5, 2020\"",Run,326,2.4208,1313,9.03971,7.32821,6.63738,8.18754,,3447,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4561611859
"\"Aug. 5, 2020\"","\"Aug. 4, 2020\"",Run,134,1.16103,1983,28.4661,8.78073,2.10777,6.83314,,4890,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4561527541
"\"Aug. 4, 2020\"","\"July 31, 2020\"",Run,343,2.45846,1458,9.88425,7.68929,6.07026,7.80306,,3798,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4558632088
"\"July 30, 2020\"","\"July 30, 2020\"",Run,342,2.46591,1447,9.78001,7.67211,6.13496,7.82054,,3773,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4544768140
"\"July 30, 2020\"","\"July 29, 2020\"",Bike Ride,171,5.0,1800,6.0,0,10.0,0,,,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4544770672
"\"July 29, 2020\"","\"July 29, 2020\"",Run,331,2.43385,1353,9.26516,7.06434,6.47587,8.49337,,3544,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4540947562
"\"July 29, 2020\"","\"July 28, 2020\"",Bike Ride,171,5.0,1800,6.0,0,10.0,0,,,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4540781482
"\"July 29, 2020\"","\"July 28, 2020\"",Run,335,2.46206,1368,9.26053,6.92889,6.47911,8.65939,,3583,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4540781146
"\"July 28, 2020\"","\"July 27, 2020\"",Run,333,2.43435,1378,9.43442,7.95659,6.35969,7.54092,,3604,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4537521013
"\"July 24, 2020\"","\"July 24, 2020\"",Run,330,2.40551,1367,9.47131,7.20518,6.33492,8.32734,,3574,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4526889769
"\"July 24, 2020\"","\"July 23, 2020\"",Bike Ride,171,5.0,1800,6.0,0,10.0,0,,,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4526891167
"\"July 24, 2020\"","\"July 23, 2020\"",Run,346,2.53588,1421,9.33929,7.26617,6.42447,8.25744,,3720,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4526517478
"\"July 22, 2020\"","\"July 22, 2020\"",Run,359,2.55402,1550,10.1148,7.92902,5.93193,7.56714,,4030,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4520850919
"\"July 22, 2020\"","\"July 21, 2020\"",Run,328,2.35682,1394,9.8579,8.02826,6.08649,7.4736,,3632,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4520851210
"\"July 21, 2020\"","\"July 21, 2020\"",Run,270,0,1417,0,0,0,0,0,0,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4517842165
"\"July 17, 2020\"","\"July 17, 2020\"",Run,329,2.41502,1345,9.28217,7.11558,6.464,8.4322,,3522,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4505905279
"\"July 17, 2020\"","\"July 16, 2020\"",Bike Ride,86,2.5,900,6.0,0,10.0,0,,,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4505915767
"\"July 17, 2020\"","\"July 16, 2020\"",Run,323,2.38981,1308,9.12206,7.88199,6.57747,7.61229,,3431,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4505830468
"\"July 15, 2020\"","\"July 15, 2020\"",Bike Ride,86,2.5,900,6.0,0,10.0,0,,,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4499745310
"\"July 15, 2020\"","\"July 15, 2020\"",Run,328,2.41117,1335,9.22789,7.38337,6.50203,8.12637,,3498,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4499743984
"\"July 15, 2020\"","\"July 14, 2020\"",Bike Ride,171,5.0,1800,6.0,0,10.0,0,,,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4499748610
"\"July 15, 2020\"","\"July 14, 2020\"",Run,330,2.44671,1324,9.0189,7.19763,6.65269,8.33608,,3476,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4499415040
"\"July 14, 2020\"","\"July 13, 2020\"",Run,332,2.41223,1380,9.53475,7.58733,6.29277,7.90792,,3606,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4496240386
"\"July 13, 2020\"","\"July 12, 2020\"",Run,329,2.38986,1371,9.56124,7.40726,6.27534,8.10016,,3581,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4493084500
"\"July 12, 2020\"","\"July 10, 2020\"",Bike Ride,171,5.0,1800,6.0,0,10.0,0,,,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4491409888
"\"July 8, 2020\"","\"July 8, 2020\"",Bike Ride,86,2.5,900,6.0,0,10.0,0,,,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4479925855
"\"July 7, 2020\"","\"July 7, 2020\"",Run,338,2.43671,1431,9.7878,6.79855,6.13008,8.82541,,3731,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4478135926
"\"July 7, 2020\"","\"July 7, 2020\"",Bike Ride,171,5.0,1800,6.0,0,10.0,0,,,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4477909918
"\"July 2, 2020\"","\"July 2, 2020\"",Bike Ride,171,5.0,1800,6.0,0,10.0,0,,,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4463124598
"\"July 2, 2020\"","\"July 2, 2020\"",Run,336,2.48567,1354,9.0787,7.07161,6.60887,8.48463,,3553,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4463119924
"\"July 1, 2020\"","\"July 1, 2020\"",Bike Ride,264,5.0,1500,5.0,0,12.0,0,,,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4459335598
"\"June 30, 2020\"","\"June 30, 2020\"",Run,338,2.50251,1370,9.12417,5.13578,6.57594,11.6827,,3593,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4456362772
"\"June 30, 2020\"","\"June 30, 2020\"",Bike Ride,171,5.0,1800,6.0,0,10.0,0,,,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4456284595
"\"July 2, 2020\"","\"June 29, 2020\"",Run,328,2.4285,1319,9.05223,5.57986,6.6282,10.753,,3462,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4463033020
"\"June 29, 2020\"","\"June 29, 2020\"",Bike Ride,171,5.0,1800,6.0,0,10.0,0,,,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4453367998
"\"June 29, 2020\"","\"June 29, 2020\"",Run,257,0,1348,0,0,0,0,0,0,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4453314415
"\"June 26, 2020\"","\"June 26, 2020\"",Bike Ride,343,0,1800,0,0,0,0,,,b'fells pt to home two way',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4443330163
"\"June 25, 2020\"","\"June 25, 2020\"",Indoor Run / Jog,326,2.4689,1520,10.261,8.28291,5.84739,7.24383,,5335,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4440957367
"\"June 25, 2020\"","\"June 24, 2020\"",Indoor Run / Jog,319,2.55074,1489,9.72922,7.655,6.16699,7.83802,,5512,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4440865030
"\"June 24, 2020\"","\"June 23, 2020\"",Indoor Run / Jog,304,2.441,1419,9.68867,6.23098,6.1928,9.62931,,5274,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4437638116
"\"June 16, 2020\"","\"June 16, 2020\"",Run,349,2.46791,1518,10.2516,8.88159,5.85276,6.75555,,3943,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4410950377
"\"June 15, 2020\"","\"June 15, 2020\"",Indoor Run / Jog,511,4.04583,2384,9.82081,6.99953,6.10948,8.57201,,8742,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4406529037
"\"June 15, 2020\"","\"June 11, 2020\"",Indoor Run / Jog,504,4.02676,2352,9.73488,7.39132,6.1634,8.11763,,8701,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4406302678
"\"June 11, 2020\"","\"June 8, 2020\"",Indoor Run / Jog,524,3.79766,2444,10.7259,7.80288,5.59394,7.68947,,8206,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4393423951
"\"June 4, 2020\"","\"June 4, 2020\"",Indoor Run / Jog,524,4.04336,2447,10.0865,8.09733,5.94855,7.40985,,8737,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4369311082
"\"June 4, 2020\"","\"June 2, 2020\"",Indoor Run / Jog,508,3.87246,2370,10.2002,7.0426,5.88221,8.51958,,8367,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4369095226
"\"May 28, 2020\"","\"May 28, 2020\"",Indoor Run / Jog,326,2.45542,1519,10.3105,8.05931,5.81929,7.4448,,5306,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4343432899
"\"May 27, 2020\"","\"May 27, 2020\"",Indoor Run / Jog,516,3.88924,2406,10.3105,7.76757,5.81931,7.72442,,8404,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4339376884
"\"May 27, 2020\"","\"May 26, 2020\"",Indoor Run / Jog,521,3.92641,2434,10.3317,7.82957,5.80735,7.66325,,8484,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4339199617
"\"May 26, 2020\"","\"May 21, 2020\"",Indoor Run / Jog,512,3.98818,2387,9.97531,7.92902,6.01485,7.56714,,8618,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4334948845
"\"May 21, 2020\"","\"May 19, 2020\"",Indoor Run / Jog,511,3.97512,2383,9.99131,7.21275,6.00522,8.31861,,8589,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4315935352
"\"May 19, 2020\"","\"May 18, 2020\"",Indoor Run / Jog,512,3.95673,2391,10.0714,7.66354,5.95744,7.82928,,8550,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4308188584
"\"May 18, 2020\"","\"May 14, 2020\"",Indoor Run / Jog,530,4.02937,2472,10.2249,8.03103,5.86801,7.47102,,8707,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4303592722
"\"May 13, 2020\"","\"May 13, 2020\"",Indoor Run / Jog,527,3.98594,2458,10.2778,7.48804,5.83782,8.01278,,8613,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4284481870
"\"May 13, 2020\"","\"May 11, 2020\"",Indoor Run / Jog,529,3.91589,2467,10.5,7.54564,5.71431,7.95161,,8461,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4281968536
"\"May 9, 2020\"","\"May 9, 2020\"",Indoor Run / Jog,542,0,2531,0,0,0,0,0,0,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4269174076
"\"May 7, 2020\"","\"May 7, 2020\"",Run,570,4.02722,2482,10.2718,8.56125,5.84125,7.00832,,6446,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4261779778
"\"May 7, 2020\"","\"May 7, 2020\"",Indoor Run / Jog,541,0,2523,0,0,0,0,0,0,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4261771879
"\"May 6, 2020\"","\"May 6, 2020\"",Indoor Run / Jog,646,4.83499,3013,10.3861,7.43937,5.77695,8.0652,,10447,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4257285061
"\"May 5, 2020\"","\"May 5, 2020\"",Indoor Run / Jog,512,4.0,2391,9.9625,0,6.02258,0,,8643,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4252977457
"\"May 3, 2020\"","\"May 3, 2020\"",Indoor Run / Jog,521,3.97675,2429,10.18,7.98434,5.8939,7.51471,,8593,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4244681461
"\"May 2, 2020\"","\"May 2, 2020\"",Indoor Run / Jog,512,4.00959,2387,9.92205,5.04151,6.04713,11.9012,,8664,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4239781423
"\"April 29, 2020\"","\"April 29, 2020\"",Indoor Run / Jog,532,4.02347,2482,10.2813,7.3126,5.83582,8.20501,,8694,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4228093057
"\"April 28, 2020\"","\"April 28, 2020\"",Run,570,3.99869,2508,10.4534,8.29131,5.73975,7.23649,,6504,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4224434968
"\"April 28, 2020\"","\"April 28, 2020\"",Indoor Run / Jog,546,0,2548,0,0,0,0,0,0,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4224434176
"\"April 27, 2020\"","\"April 27, 2020\"",Indoor Run / Jog,542,3.96834,2530,10.6258,7.46362,5.64666,8.03899,,8575,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4220100796
"\"April 27, 2020\"","\"April 24, 2020\"",Indoor Run / Jog,599,3.95302,2794,11.78,7.3204,5.09337,8.19627,,8542,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4219885288
"\"April 24, 2020\"","\"April 11, 2020\"",Run,261,1.91166,1479,12.8945,10.7204,4.65313,5.59681,,3779,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4208606158
"\"April 24, 2020\"","\"April 8, 2020\"",Run,347,2.83589,2389,14.0403,9.54194,4.27342,6.28803,,6073,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4208606002
"\"April 24, 2020\"","\"April 4, 2020\"",Run,250,2.34645,2196,15.598,10.3802,3.84664,5.78024,,5549,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4208605834
"\"April 24, 2020\"","\"April 2, 2020\"",Run,333,2.85782,2470,14.4049,11.1342,4.16525,5.38878,,6269,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4208605702
"\"April 24, 2020\"","\"March 30, 2020\"",Run,393,2.96265,2379,13.3833,10.0571,4.4832,5.96591,,6065,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4208605570
"\"April 24, 2020\"","\"March 27, 2020\"",Run,465,3.32126,2456,12.3246,9.69718,4.8683,6.18737,,6294,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4208605417
"\"March 26, 2020\"","\"March 26, 2020\"",Indoor Run / Jog,296,1.78874,1379,12.8489,9.1676,4.66967,6.54479,,3865,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4108347946
"\"March 26, 2020\"","\"March 11, 2020\"",Indoor Run / Jog,1,0,6,0,11.5598,0,5.19039,,,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4108324774
"\"March 11, 2020\"","\"March 10, 2020\"",Indoor Run / Jog,1015,3.71704,4736,21.2355,7.58733,2.82545,7.90792,,8032,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4075866160
"\"March 10, 2020\"","\"March 9, 2020\"",Indoor Run / Jog,788,2.91261,3677,21.0407,7.7588,2.85162,7.73316,,6293,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4073701348
"\"March 9, 2020\"","\"March 6, 2020\"",Indoor Run / Jog,736,2.75633,3437,20.7825,8.90601,2.88705,6.73702,,5956,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4072253887
"\"March 6, 2020\"","\"March 5, 2020\"",Indoor Run / Jog,872,2.68581,4070,25.2562,9.10681,2.37565,6.58848,,5803,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4066725754
"\"March 5, 2020\"","\"March 3, 2020\"",Indoor Run / Jog,1385,2.70831,6465,39.7849,9.55012,1.50811,6.28265,,5852,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4065262948
"\"Feb. 28, 2020\"","\"Feb. 28, 2020\"",Indoor Run / Jog,636,2.3128,2968,21.3882,9.25409,2.80528,6.48362,,4997,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4054595464
